Data,9,record,timestamp,"896019016",s,position_lat,"504605105",semicircles,position_long,"-998672534",semicircles,distance,"2001.1",m,altitude,"278.6",m,speed,"4.115",m/s,unknown,"3892",,unknown,"1001",,enhanced_altitude,"278.6",m,enhanced_speed,"4.115",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019029",s,position_lat,"504601240",semicircles,position_long,"-998678138",semicircles,distance,"2054.26",m,altitude,"279.79999999999995",m,speed,"4.124",m/s,unknown,"3898",,unknown,"1001",,enhanced_altitude,"279.79999999999995",m,enhanced_speed,"4.124",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019044",s,position_lat,"504595830",semicircles,position_long,"-998683008",semicircles,distance,"2114.9",m,altitude,"280.6",m,speed,"4.115",m/s,unknown,"3902",,unknown,"1001",,enhanced_altitude,"280.6",m,enhanced_speed,"4.115",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019046",s,position_lat,"504595132",semicircles,position_long,"-998683746",semicircles,distance,"2123.16",m,altitude,"280.79999999999995",m,speed,"4.143",m/s,unknown,"3903",,unknown,"1001",,enhanced_altitude,"280.79999999999995",m,enhanced_speed,"4.143",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019061",s,position_lat,"504590399",semicircles,position_long,"-998690509",semicircles,distance,"2187.59",m,altitude,"281.0",m,speed,"4.805",m/s,unknown,"3904",,unknown,"1001",,enhanced_altitude,"281.0",m,enhanced_speed,"4.805",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019070",s,position_lat,"504587816",semicircles,position_long,"-998696975",semicircles,distance,"2238.48",m,altitude,"279.79999999999995",m,speed,"6.261",m/s,unknown,"3898",,unknown,"1001",,enhanced_altitude,"279.79999999999995",m,enhanced_speed,"6.261",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019081",s,position_lat,"504587080",semicircles,position_long,"-998706208",semicircles,distance,"2302.98",m,altitude,"279.20000000000005",m,speed,"5.561",m/s,unknown,"3895",,unknown,"1001",,enhanced_altitude,"279.20000000000005",m,enhanced_speed,"5.561",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019092",s,position_lat,"504587179",semicircles,position_long,"-998715339",semicircles,distance,"2366.14",m,altitude,"279.79999999999995",m,speed,"5.962",m/s,unknown,"3898",,unknown,"1001",,enhanced_altitude,"279.79999999999995",m,enhanced_speed,"5.962",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019097",s,position_lat,"504587265",semicircles,position_long,"-998719519",semicircles,distance,"2395.05",m,altitude,"280.20000000000005",m,speed,"5.85",m/s,unknown,"3900",,unknown,"1001",,enhanced_altitude,"280.20000000000005",m,enhanced_speed,"5.85",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019098",s,position_lat,"504587183",semicircles,position_long,"-998720352",semicircles,distance,"2400.85",m,altitude,"280.79999999999995",m,speed,"5.505",m/s,unknown,"3903",,unknown,"1001",,enhanced_altitude,"280.79999999999995",m,enhanced_speed,"5.505",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019103",s,position_lat,"504586969",semicircles,position_long,"-998723936",semicircles,distance,"2425.73",m,altitude,"279.6",m,speed,"3.312",m/s,unknown,"3897",,unknown,"1001",,enhanced_altitude,"279.6",m,enhanced_speed,"3.312",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019114",s,position_lat,"504586735",semicircles,position_long,"-998727648",semicircles,distance,"2451.63",m,altitude,"278.6",m,speed,"4.087",m/s,unknown,"3892",,unknown,"1001",,enhanced_altitude,"278.6",m,enhanced_speed,"4.087",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019117",s,position_lat,"504586387",semicircles,position_long,"-998729178",semicircles,distance,"2463.09",m,altitude,"278.4",m,speed,"4.348",m/s,unknown,"3891",,unknown,"1001",,enhanced_altitude,"278.4",m,enhanced_speed,"4.348",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019119",s,position_lat,"504585370",semicircles,position_long,"-998729769",semicircles,distance,"2473.44",m,altitude,"278.20000000000005",m,speed,"5.486",m/s,unknown,"3890",,unknown,"1001",,enhanced_altitude,"278.20000000000005",m,enhanced_speed,"5.486",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019123",s,position_lat,"504582781",semicircles,position_long,"-998730391",semicircles,distance,"2497.97",m,altitude,"277.4",m,speed,"6.765",m/s,unknown,"3886",,unknown,"1001",,enhanced_altitude,"277.4",m,enhanced_speed,"6.765",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019126",s,position_lat,"504580448",semicircles,position_long,"-998730710",semicircles,distance,"2519.8",m,altitude,"276.20000000000005",m,speed,"7.577",m/s,unknown,"3880",,unknown,"1001",,enhanced_altitude,"276.20000000000005",m,enhanced_speed,"7.577",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019130",s,position_lat,"504576978",semicircles,position_long,"-998731285",semicircles,distance,"2552.35",m,altitude,"275.0",m,speed,"8.295",m/s,unknown,"3874",,unknown,"1001",,enhanced_altitude,"275.0",m,enhanced_speed,"8.295",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019133",s,position_lat,"504574238",semicircles,position_long,"-998731748",semicircles,distance,"2578.06",m,altitude,"273.79999999999995",m,speed,"8.547",m/s,unknown,"3868",,unknown,"1001",,enhanced_altitude,"273.79999999999995",m,enhanced_speed,"8.547",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019134",s,position_lat,"504573319",semicircles,position_long,"-998731886",semicircles,distance,"2586.67",m,altitude,"272.4",m,speed,"8.528",m/s,unknown,"3861",,unknown,"1001",,enhanced_altitude,"272.4",m,enhanced_speed,"8.528",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019141",s,position_lat,"504566977",semicircles,position_long,"-998732447",semicircles,distance,"2645.94",m,altitude,"272.79999999999995",m,speed,"8.351",m/s,unknown,"3863",,unknown,"1001",,enhanced_altitude,"272.79999999999995",m,enhanced_speed,"8.351",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019143",s,position_lat,"504565203",semicircles,position_long,"-998731969",semicircles,distance,"2662.78",m,altitude,"272.20000000000005",m,speed,"8.37",m/s,unknown,"3860",,unknown,"1001",,enhanced_altitude,"272.20000000000005",m,enhanced_speed,"8.37",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019145",s,position_lat,"504563563",semicircles,position_long,"-998730988",semicircles,distance,"2679.5",m,altitude,"271.79999999999995",m,speed,"8.248",m/s,unknown,"3858",,unknown,"1001",,enhanced_altitude,"271.79999999999995",m,enhanced_speed,"8.248",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019149",s,position_lat,"504560644",semicircles,position_long,"-998728699",semicircles,distance,"2710.93",m,altitude,"272.0",m,speed,"7.269",m/s,unknown,"3859",,unknown,"1001",,enhanced_altitude,"272.0",m,enhanced_speed,"7.269",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019158",s,position_lat,"504555981",semicircles,position_long,"-998724473",semicircles,distance,"2763.3",m,altitude,"273.0",m,speed,"4.945",m/s,unknown,"3864",,unknown,"1001",,enhanced_altitude,"273.0",m,enhanced_speed,"4.945",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019162",s,position_lat,"504554045",semicircles,position_long,"-998723629",semicircles,distance,"2782.29",m,altitude,"273.4",m,speed,"4.712",m/s,unknown,"3866",,unknown,"1001",,enhanced_altitude,"273.4",m,enhanced_speed,"4.712",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019163",s,position_lat,"504553554",semicircles,position_long,"-998723542",semicircles,distance,"2786.89",m,altitude,"273.6",m,speed,"4.684",m/s,unknown,"3867",,unknown,"1001",,enhanced_altitude,"273.6",m,enhanced_speed,"4.684",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019167",s,position_lat,"504551574",semicircles,position_long,"-998723663",semicircles,distance,"2805.38",m,altitude,"273.79999999999995",m,speed,"5.029",m/s,unknown,"3868",,unknown,"1001",,enhanced_altitude,"273.79999999999995",m,enhanced_speed,"5.029",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019172",s,position_lat,"504548714",semicircles,position_long,"-998724973",semicircles,distance,"2833.57",m,altitude,"272.6",m,speed,"6.382",m/s,unknown,"3862",,unknown,"1001",,enhanced_altitude,"272.6",m,enhanced_speed,"6.382",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019173",s,position_lat,"504548108",semicircles,position_long,"-998725456",semicircles,distance,"2840.12",m,altitude,"272.4",m,speed,"6.699",m/s,unknown,"3861",,unknown,"1001",,enhanced_altitude,"272.4",m,enhanced_speed,"6.699",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019175",s,position_lat,"504546852",semicircles,position_long,"-998726669",semicircles,distance,"2854.51",m,altitude,"271.6",m,speed,"7.353",m/s,unknown,"3857",,unknown,"1001",,enhanced_altitude,"271.6",m,enhanced_speed,"7.353",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019177",s,position_lat,"504545724",semicircles,position_long,"-998728332",semicircles,distance,"2870.08",m,altitude,"270.79999999999995",m,speed,"8.071",m/s,unknown,"3853",,unknown,"1001",,enhanced_altitude,"270.79999999999995",m,enhanced_speed,"8.071",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019178",s,position_lat,"504545232",semicircles,position_long,"-998729335",semicircles,distance,"2878.37",m,altitude,"270.79999999999995",m,speed,"8.426",m/s,unknown,"3853",,unknown,"1001",,enhanced_altitude,"270.79999999999995",m,enhanced_speed,"8.426",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019180",s,position_lat,"504544566",semicircles,position_long,"-998731564",semicircles,distance,"2894.99",m,altitude,"270.0",m,speed,"8.267",m/s,unknown,"3849",,unknown,"1001",,enhanced_altitude,"270.0",m,enhanced_speed,"8.267",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019181",s,position_lat,"504544377",semicircles,position_long,"-998732752",semicircles,distance,"2903.38",m,altitude,"269.0",m,speed,"8.491",m/s,unknown,"3844",,unknown,"1001",,enhanced_altitude,"269.0",m,enhanced_speed,"8.491",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019183",s,position_lat,"504544217",semicircles,position_long,"-998735213",semicircles,distance,"2920.46",m,altitude,"269.0",m,speed,"8.5",m/s,unknown,"3844",,unknown,"1001",,enhanced_altitude,"269.0",m,enhanced_speed,"8.5",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019189",s,position_lat,"504544356",semicircles,position_long,"-998742165",semicircles,distance,"2968.54",m,altitude,"268.0",m,speed,"7.67",m/s,unknown,"3839",,unknown,"1001",,enhanced_altitude,"268.0",m,enhanced_speed,"7.67",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019198",s,position_lat,"504544234",semicircles,position_long,"-998751359",semicircles,distance,"3032.15",m,altitude,"267.4",m,speed,"6.905",m/s,unknown,"3836",,unknown,"1001",,enhanced_altitude,"267.4",m,enhanced_speed,"6.905",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019206",s,position_lat,"504544309",semicircles,position_long,"-998759543",semicircles,distance,"3088.75",m,altitude,"267.4",m,speed,"6.942",m/s,unknown,"3836",,unknown,"1001",,enhanced_altitude,"267.4",m,enhanced_speed,"6.942",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019215",s,position_lat,"504544101",semicircles,position_long,"-998768597",semicircles,distance,"3151.37",m,altitude,"268.20000000000005",m,speed,"6.727",m/s,unknown,"3840",,unknown,"1001",,enhanced_altitude,"268.20000000000005",m,enhanced_speed,"6.727",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019218",s,position_lat,"504544041",semicircles,position_long,"-998771592",semicircles,distance,"3172.08",m,altitude,"267.0",m,speed,"6.839",m/s,unknown,"3834",,unknown,"1001",,enhanced_altitude,"267.0",m,enhanced_speed,"6.839",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019223",s,position_lat,"504544025",semicircles,position_long,"-998776724",semicircles,distance,"3207.55",m,altitude,"265.79999999999995",m,speed,"7.25",m/s,unknown,"3828",,unknown,"1001",,enhanced_altitude,"265.79999999999995",m,enhanced_speed,"7.25",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019231",s,position_lat,"504544333",semicircles,position_long,"-998784923",semicircles,distance,"3264.32",m,altitude,"264.79999999999995",m,speed,"7.007",m/s,unknown,"3823",,unknown,"1001",,enhanced_altitude,"264.79999999999995",m,enhanced_speed,"7.007",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019241",s,position_lat,"504544341",semicircles,position_long,"-998794192",semicircles,distance,"3328.4",m,altitude,"264.6",m,speed,"5.776",m/s,unknown,"3822",,unknown,"1001",,enhanced_altitude,"264.6",m,enhanced_speed,"5.776",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019248",s,position_lat,"504544427",semicircles,position_long,"-998799444",semicircles,distance,"3364.75",m,altitude,"265.0",m,speed,"5.02",m/s,unknown,"3824",,unknown,"1001",,enhanced_altitude,"265.0",m,enhanced_speed,"5.02",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019252",s,position_lat,"504544983",semicircles,position_long,"-998802253",semicircles,distance,"3384.84",m,altitude,"264.6",m,speed,"4.899",m/s,unknown,"3822",,unknown,"1001",,enhanced_altitude,"264.6",m,enhanced_speed,"4.899",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019257",s,position_lat,"504544879",semicircles,position_long,"-998805355",semicircles,distance,"3406.83",m,altitude,"265.4",m,speed,"4.787",m/s,unknown,"3826",,unknown,"1000",,enhanced_altitude,"265.4",m,enhanced_speed,"4.787",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019264",s,position_lat,"504543998",semicircles,position_long,"-998810071",semicircles,distance,"3440.45",m,altitude,"265.6",m,speed,"4.609",m/s,unknown,"3827",,unknown,"1001",,enhanced_altitude,"265.6",m,enhanced_speed,"4.609",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019268",s,position_lat,"504543872",semicircles,position_long,"-998812354",semicircles,distance,"3456.34",m,altitude,"265.79999999999995",m,speed,"3.424",m/s,unknown,"3828",,unknown,"1001",,enhanced_altitude,"265.79999999999995",m,enhanced_speed,"3.424",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019275",s,position_lat,"504544678",semicircles,position_long,"-998815462",semicircles,distance,"3479.5",m,altitude,"265.4",m,speed,"3.042",m/s,unknown,"3826",,unknown,"1001",,enhanced_altitude,"265.4",m,enhanced_speed,"3.042",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019280",s,position_lat,"504542426",semicircles,position_long,"-998816004",semicircles,distance,"3500.84",m,altitude,"264.6",m,speed,"5.225",m/s,unknown,"3822",,unknown,"1001",,enhanced_altitude,"264.6",m,enhanced_speed,"5.225",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019282",s,position_lat,"504541043",semicircles,position_long,"-998816334",semicircles,distance,"3513.92",m,altitude,"263.4",m,speed,"7.278",m/s,unknown,"3816",,unknown,"1001",,enhanced_altitude,"263.4",m,enhanced_speed,"7.278",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019284",s,position_lat,"504539288",semicircles,position_long,"-998816793",semicircles,distance,"3530.56",m,altitude,"262.0",m,speed,"8.762",m/s,unknown,"3809",,unknown,"1001",,enhanced_altitude,"262.0",m,enhanced_speed,"8.762",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019286",s,position_lat,"504537290",semicircles,position_long,"-998817243",semicircles,distance,"3549.42",m,altitude,"260.79999999999995",m,speed,"9.489",m/s,unknown,"3803",,unknown,"1001",,enhanced_altitude,"260.79999999999995",m,enhanced_speed,"9.489",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019287",s,position_lat,"504536270",semicircles,position_long,"-998817589",semicircles,distance,"3559.2",m,altitude,"260.6",m,speed,"9.517",m/s,unknown,"3802",,unknown,"1001",,enhanced_altitude,"260.6",m,enhanced_speed,"9.517",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019288",s,position_lat,"504535254",semicircles,position_long,"-998818083",semicircles,distance,"3569.25",m,altitude,"259.79999999999995",m,speed,"10.152",m/s,unknown,"3798",,unknown,"1001",,enhanced_altitude,"259.79999999999995",m,enhanced_speed,"10.152",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019289",s,position_lat,"504534198",semicircles,position_long,"-998818683",semicircles,distance,"3579.93",m,altitude,"258.6",m,speed,"10.749",m/s,unknown,"3792",,unknown,"1001",,enhanced_altitude,"258.6",m,enhanced_speed,"10.749",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019291",s,position_lat,"504531988",semicircles,position_long,"-998819812",semicircles,distance,"3601.93",m,altitude,"257.0",m,speed,"10.87",m/s,unknown,"3784",,unknown,"1001",,enhanced_altitude,"257.0",m,enhanced_speed,"10.87",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019295",s,position_lat,"504527193",semicircles,position_long,"-998820953",semicircles,distance,"3647.26",m,altitude,"255.20000000000005",m,speed,"11.318",m/s,unknown,"3775",,unknown,"1001",,enhanced_altitude,"255.20000000000005",m,enhanced_speed,"11.318",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019297",s,position_lat,"504524817",semicircles,position_long,"-998821169",semicircles,distance,"3669.42",m,altitude,"253.79999999999995",m,speed,"10.572",m/s,unknown,"3768",,unknown,"1001",,enhanced_altitude,"253.79999999999995",m,enhanced_speed,"10.572",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019301",s,position_lat,"504520598",semicircles,position_long,"-998820403",semicircles,distance,"3709.15",m,altitude,"254.20000000000005",m,speed,"9.125",m/s,unknown,"3770",,unknown,"1001",,enhanced_altitude,"254.20000000000005",m,enhanced_speed,"9.125",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019303",s,position_lat,"504518779",semicircles,position_long,"-998819650",semicircles,distance,"3726.86",m,altitude,"255.20000000000005",m,speed,"8.342",m/s,unknown,"3775",,unknown,"1001",,enhanced_altitude,"255.20000000000005",m,enhanced_speed,"8.342",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019307",s,position_lat,"504515846",semicircles,position_long,"-998818587",semicircles,distance,"3755.11",m,altitude,"256.20000000000005",m,speed,"5.608",m/s,unknown,"3780",,unknown,"1001",,enhanced_altitude,"256.20000000000005",m,enhanced_speed,"5.608",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019309",s,position_lat,"504514719",semicircles,position_long,"-998818352",semicircles,distance,"3765.54",m,altitude,"256.79999999999995",m,speed,"4.563",m/s,unknown,"3783",,unknown,"1001",,enhanced_altitude,"256.79999999999995",m,enhanced_speed,"4.563",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019311",s,position_lat,"504513882",semicircles,position_long,"-998818747",semicircles,distance,"3773.65",m,altitude,"257.6",m,speed,"4.208",m/s,unknown,"3787",,unknown,"1001",,enhanced_altitude,"257.6",m,enhanced_speed,"4.208",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019313",s,position_lat,"504513013",semicircles,position_long,"-998819685",semicircles,distance,"3784.0",m,altitude,"256.6",m,speed,"6.354",m/s,unknown,"3782",,unknown,"1001",,enhanced_altitude,"256.6",m,enhanced_speed,"6.354",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019317",s,position_lat,"504510857",semicircles,position_long,"-998822649",semicircles,distance,"3812.72",m,altitude,"255.20000000000005",m,speed,"7.698",m/s,unknown,"3775",,unknown,"1001",,enhanced_altitude,"255.20000000000005",m,enhanced_speed,"7.698",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019319",s,position_lat,"504509650",semicircles,position_long,"-998824375",semicircles,distance,"3829.12",m,altitude,"254.60000000000002",m,speed,"8.379",m/s,unknown,"3772",,unknown,"1001",,enhanced_altitude,"254.60000000000002",m,enhanced_speed,"8.379",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019320",s,position_lat,"504509157",semicircles,position_long,"-998825402",semicircles,distance,"3837.53",m,altitude,"253.79999999999995",m,speed,"8.594",m/s,unknown,"3768",,unknown,"1001",,enhanced_altitude,"253.79999999999995",m,enhanced_speed,"8.594",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019321",s,position_lat,"504508779",semicircles,position_long,"-998826550",semicircles,distance,"3846.2",m,altitude,"253.20000000000005",m,speed,"8.892",m/s,unknown,"3765",,unknown,"1001",,enhanced_altitude,"253.20000000000005",m,enhanced_speed,"8.892",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019322",s,position_lat,"504508485",semicircles,position_long,"-998827806",semicircles,distance,"3855.3",m,altitude,"252.0",m,speed,"9.181",m/s,unknown,"3759",,unknown,"1001",,enhanced_altitude,"252.0",m,enhanced_speed,"9.181",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019323",s,position_lat,"504508183",semicircles,position_long,"-998829191",semicircles,distance,"3865.28",m,altitude,"250.39999999999998",m,speed,"10.133",m/s,unknown,"3751",,unknown,"1001",,enhanced_altitude,"250.39999999999998",m,enhanced_speed,"10.133",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019324",s,position_lat,"504507882",semicircles,position_long,"-998830663",semicircles,distance,"3875.83",m,altitude,"249.20000000000005",m,speed,"11.337",m/s,unknown,"3745",,unknown,"1001",,enhanced_altitude,"249.20000000000005",m,enhanced_speed,"11.337",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019325",s,position_lat,"504507635",semicircles,position_long,"-998832227",semicircles,distance,"3886.88",m,altitude,"248.79999999999995",m,speed,"11.365",m/s,unknown,"3743",,unknown,"1001",,enhanced_altitude,"248.79999999999995",m,enhanced_speed,"11.365",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019327",s,position_lat,"504507385",semicircles,position_long,"-998835385",semicircles,distance,"3908.87",m,altitude,"248.39999999999998",m,speed,"10.534",m/s,unknown,"3741",,unknown,"1001",,enhanced_altitude,"248.39999999999998",m,enhanced_speed,"10.534",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019328",s,position_lat,"504507323",semicircles,position_long,"-998836862",semicircles,distance,"3919.09",m,altitude,"247.79999999999995",m,speed,"10.282",m/s,unknown,"3738",,unknown,"1001",,enhanced_altitude,"247.79999999999995",m,enhanced_speed,"10.282",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019335",s,position_lat,"504507179",semicircles,position_long,"-998846416",semicircles,distance,"3985.17",m,altitude,"248.79999999999995",m,speed,"8.594",m/s,unknown,"3743",,unknown,"1001",,enhanced_altitude,"248.79999999999995",m,enhanced_speed,"8.594",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019336",s,position_lat,"504507131",semicircles,position_long,"-998847659",semicircles,distance,"3993.77",m,altitude,"249.0",m,speed,"8.556",m/s,unknown,"3744",,unknown,"1001",,enhanced_altitude,"249.0",m,enhanced_speed,"8.556",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019344",s,position_lat,"504507059",semicircles,position_long,"-998856665",semicircles,distance,"4056.07",m,altitude,"248.20000000000005",m,speed,"7.213",m/s,unknown,"3740",,unknown,"1001",,enhanced_altitude,"248.20000000000005",m,enhanced_speed,"7.213",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019352",s,position_lat,"504506827",semicircles,position_long,"-998864665",semicircles,distance,"4111.41",m,altitude,"248.0",m,speed,"6.765",m/s,unknown,"3739",,unknown,"1001",,enhanced_altitude,"248.0",m,enhanced_speed,"6.765",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019359",s,position_lat,"504506509",semicircles,position_long,"-998871147",semicircles,distance,"4156.31",m,altitude,"246.79999999999995",m,speed,"6.578",m/s,unknown,"3733",,unknown,"1001",,enhanced_altitude,"246.79999999999995",m,enhanced_speed,"6.578",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019362",s,position_lat,"504506442",semicircles,position_long,"-998874137",semicircles,distance,"4176.99",m,altitude,"245.79999999999995",m,speed,"7.194",m/s,unknown,"3728",,unknown,"1001",,enhanced_altitude,"245.79999999999995",m,enhanced_speed,"7.194",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"896019366",s,position_lat,"504506533",semicircles,position_long,"-998878213",semicircles,distance,"4205.17",m,altitude,"245.20000000000005",m,speed,"6.895",m/s,unknown,"3725",,unknown,"1001",,enhanced_altitude,"245.20000000000005",m,enhanced_speed,"6.895",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
